10.000000,0.267000,0.123500,194450,10.000000,0.271500,0.155000,116550,10.000000,0.241000,0.135500,-130050,35.000000,0.259500,0.129500,-180950
10.000000,0.269500,0.131500,401000,10.000000,0.275000,0.143500,117800,10.000000,0.254000,0.133500,-147800,30.000000,0.243500,0.128000,-371000
10.000000,0.272500,0.139000,447450,10.000000,0.246500,0.138000,-195950,10.000000,0.235500,0.129500,-89850,25.000000,0.258500,0.127000,-161650
10.000000,0.260000,0.136000,512200,10.000000,0.244000,0.148500,-56400,10.000000,0.237500,0.131500,-164700,20.000000,0.244500,0.123000,-291100
10.000000,0.251500,0.121500,255100,10.000000,0.260500,0.148000,-600,10.000000,0.247000,0.134500,-23900,15.000000,0.252000,0.139000,-230600
15.000000,0.251000,0.113500,-31500,15.000000,0.267000,0.146500,210900,15.000000,0.267500,0.142000,-22300,35.000000,0.260000,0.131500,-157100
15.000000,0.265000,0.131000,295650,15.000000,0.273500,0.157000,129350,15.000000,0.263500,0.130500,-84250,30.000000,0.237000,0.115000,-340750
15.000000,0.261000,0.114500,55150,15.000000,0.275500,0.155500,231250,15.000000,0.282000,0.149000,-5950,25.000000,0.233500,0.125000,-280450
15.000000,0.253500,0.115500,122750,15.000000,0.274000,0.139500,-22450,15.000000,0.257000,0.137000,-53650,20.000000,0.241000,0.142500,-46650
15.000000,0.251500,0.131000,358200,15.000000,0.262500,0.149500,-55100,15.000000,0.257500,0.134000,-179600,10.000000,0.253500,0.125500,-123500
20.000000,0.255500,0.129500,281300,20.000000,0.273500,0.150500,-99800,20.000000,0.263500,0.140500,174500,35.000000,0.251500,0.122000,-356000
20.000000,0.258000,0.140500,344550,20.000000,0.274500,0.133500,-250250,20.000000,0.243500,0.141500,-6250,30.000000,0.252500,0.140000,-88050
20.000000,0.253000,0.117500,221650,20.000000,0.277500,0.148500,-22150,20.000000,0.253500,0.130000,-200150,25.000000,0.260000,0.140000,650
20.000000,0.264500,0.115000,215750,20.000000,0.266500,0.151500,180150,20.000000,0.250500,0.148500,53350,15.000000,0.247500,0.114500,-449250
20.000000,0.272500,0.132000,409900,20.000000,0.269500,0.144000,-106600,20.000000,0.237500,0.132000,-129100,10.000000,0.253000,0.131500,-174200
25.000000,0.265500,0.139000,563250,25.000000,0.265500,0.147500,-77850,25.000000,0.260000,0.137500,-195050,35.000000,0.260000,0.130000,-290350
25.000000,0.250500,0.118500,197400,25.000000,0.260000,0.153500,51800,25.000000,0.256500,0.145500,-6500,30.000000,0.262500,0.130500,-242700
25.000000,0.267500,0.124500,343250,25.000000,0.256000,0.143000,-6150,25.000000,0.254500,0.150000,-97450,20.000000,0.244500,0.130000,-239650
25.000000,0.276500,0.123000,78950,25.000000,0.276000,0.151500,320450,25.000000,0.267000,0.122500,-309250,15.000000,0.271000,0.129000,-90150
25.000000,0.284500,0.128500,364500,25.000000,0.272000,0.130000,-8300,25.000000,0.240000,0.130500,-236800,10.000000,0.249500,0.125500,-119400
30.000000,0.266000,0.119500,-102150,30.000000,0.250000,0.148000,58650,30.000000,0.259500,0.153000,100950,35.000000,0.250000,0.133500,-57450
30.000000,0.249500,0.109000,112100,30.000000,0.263000,0.137500,-176400,30.000000,0.257000,0.149000,320100,25.000000,0.246000,0.127500,-255800
30.000000,0.241000,0.128500,184900,30.000000,0.271000,0.146000,18900,30.000000,0.255500,0.136000,-39900,20.000000,0.270500,0.139000,-163900
30.000000,0.272000,0.124000,170000,30.000000,0.278000,0.145500,119200,30.000000,0.249500,0.125000,-341600,15.000000,0.238000,0.134000,52400
30.000000,0.260500,0.129500,467800,30.000000,0.255500,0.141000,69500,30.000000,0.259500,0.133500,-217300,10.000000,0.252500,0.125000,-320000
35.000000,0.273000,0.119500,388950,35.000000,0.264000,0.132000,-126350,35.000000,0.264000,0.142000,-74450,30.000000,0.264000,0.138000,-188150
35.000000,0.264500,0.130000,358200,35.000000,0.269500,0.145500,-3400,35.000000,0.272000,0.139000,-102700,25.000000,0.255000,0.136500,-252100
35.000000,0.268500,0.134500,365550,35.000000,0.254000,0.154500,52050,35.000000,0.264500,0.148000,-40750,20.000000,0.251500,0.121000,-376850
35.000000,0.256000,0.138500,221500,35.000000,0.260500,0.154500,77200,35.000000,0.244500,0.122500,-111100,15.000000,0.240500,0.130500,-187600
35.000000,0.248000,0.116000,339400,35.000000,0.268500,0.141000,-95700,35.000000,0.246500,0.134000,-40400,10.000000,0.263000,0.128500,-203300
35.000000,0.261500,0.144500,633900,10.000000,0.262000,0.153500,-49500,35.000000,0.245000,0.142000,-261800,35.000000,0.241500,0.121000,-322600
35.000000,0.252500,0.118500,226750,35.000000,0.268000,0.145000,67850,10.000000,0.254500,0.137500,-99550,35.000000,0.269500,0.139000,-195050
35.000000,0.255500,0.119000,84200,15.000000,0.268500,0.146500,124200,35.000000,0.250500,0.129500,-189300,35.000000,0.242500,0.127500,-19100
35.000000,0.270000,0.123000,364200,35.000000,0.269000,0.147500,-70800,15.000000,0.252500,0.134500,-16600,35.000000,0.255000,0.121500,-276800
35.000000,0.257500,0.131500,220300,20.000000,0.263500,0.154500,110900,35.000000,0.249000,0.139000,-44100,35.000000,0.259000,0.124500,-287100
35.000000,0.250000,0.136500,365600,35.000000,0.264000,0.146000,113000,20.000000,0.258000,0.131500,-102200,35.000000,0.255000,0.118000,-376400
35.000000,0.252000,0.129000,274550,25.000000,0.266000,0.149500,46150,35.000000,0.245500,0.132000,-42250,35.000000,0.245500,0.124500,-278450
35.000000,0.249500,0.120500,156350,35.000000,0.259000,0.153000,138150,25.000000,0.235500,0.134500,-112950,35.000000,0.239500,0.133000,-181550
35.000000,0.259000,0.132500,456400,30.000000,0.263500,0.138500,-250600,35.000000,0.250000,0.144000,-16000,35.000000,0.247000,0.128500,-189800
35.000000,0.255000,0.132000,146650,35.000000,0.264000,0.152500,106950,30.000000,0.256500,0.126000,-199050,35.000000,0.264500,0.146000,-54550
30.000000,0.272500,0.116500,121900,10.000000,0.271000,0.142500,98400,30.000000,0.260000,0.139500,63700,30.000000,0.271500,0.130000,-284000
30.000000,0.260500,0.116500,-111150,30.000000,0.253000,0.162000,308350,10.000000,0.255000,0.134000,-154650,30.000000,0.243500,0.133000,-42550
30.000000,0.270500,0.128500,298350,15.000000,0.263500,0.135500,-118050,30.000000,0.259000,0.137000,-131350,30.000000,0.246000,0.133500,-48950
30.000000,0.260000,0.119000,61400,30.000000,0.263000,0.135000,-44400,15.000000,0.241500,0.140500,6300,30.000000,0.251000,0.135500,-23300
30.000000,0.258500,0.129000,491900,20.000000,0.260500,0.148500,68400,30.000000,0.257500,0.126000,-363900,30.000000,0.262000,0.131000,-196400
30.000000,0.266500,0.119500,266550,30.000000,0.267000,0.150000,-129450,20.000000,0.241500,0.145000,152150,30.000000,0.255000,0.116000,-289250
30.000000,0.261500,0.127500,378750,25.000000,0.260000,0.146000,-28850,30.000000,0.234500,0.137000,-19350,30.000000,0.249000,0.130000,-330550
30.000000,0.268500,0.132500,476900,30.000000,0.265500,0.162000,12800,25.000000,0.252000,0.135500,-152800,30.000000,0.258000,0.117000,-336900
30.000000,0.254500,0.124500,339750,35.000000,0.269500,0.140000,35250,30.000000,0.244000,0.138000,-18250,30.000000,0.255500,0.124000,-356750
30.000000,0.273500,0.126000,176900,30.000000,0.261500,0.154000,6400,35.000000,0.254000,0.129500,-59600,30.000000,0.249500,0.137000,-123700
25.000000,0.258000,0.132500,175950,10.000000,0.268000,0.146000,64550,25.000000,0.275500,0.154500,139250,25.000000,0.260000,0.123000,-379750
25.000000,0.246500,0.122500,267150,25.000000,0.255000,0.145500,-50650,10.000000,0.243000,0.139500,-78850,25.000000,0.265500,0.135500,-137650
25.000000,0.271000,0.133000,424450,15.000000,0.266000,0.145500,117550,25.000000,0.256000,0.126500,-184250,25.000000,0.246000,0.122500,-357750
25.000000,0.254500,0.122000,347450,25.000000,0.273000,0.142000,6750,15.000000,0.261500,0.131500,-256550,25.000000,0.267000,0.135000,-97650
25.000000,0.271500,0.123500,214700,20.000000,0.267000,0.141000,-78200,25.000000,0.257000,0.141500,-97100,25.000000,0.248500,0.135500,-39400
25.000000,0.280500,0.133000,422950,25.000000,0.255500,0.139500,-2950,20.000000,0.246500,0.150000,-10450,25.000000,0.267000,0.126000,-409550
25.000000,0.267000,0.120500,56150,30.000000,0.262000,0.145000,52950,25.000000,0.252500,0.135000,14350,25.000000,0.253000,0.129000,-123450
25.000000,0.266500,0.119000,245250,25.000000,0.267500,0.149000,103250,30.000000,0.275000,0.128500,-193350,25.000000,0.247000,0.129500,-155150
25.000000,0.274500,0.141000,524200,35.000000,0.271500,0.140500,-125000,25.000000,0.237500,0.131000,-146000,25.000000,0.246000,0.126000,-253200
25.000000,0.258000,0.124000,344900,25.000000,0.259000,0.132500,-122400,35.000000,0.260500,0.144500,-120700,25.000000,0.250500,0.133500,-101800
20.000000,0.260000,0.120000,122250,10.000000,0.270500,0.150000,273150,20.000000,0.260500,0.140500,-140950,20.000000,0.248500,0.127000,-254450
20.000000,0.239000,0.127500,214400,20.000000,0.261500,0.142000,67600,10.000000,0.246500,0.131000,-115300,20.000000,0.258500,0.138000,-166700
20.000000,0.267000,0.138000,457300,15.000000,0.262500,0.134500,-169400,20.000000,0.247500,0.142500,-132300,20.000000,0.252000,0.145000,-155600
20.000000,0.265500,0.123500,270750,20.000000,0.248000,0.123500,-84950,15.000000,0.246500,0.140000,-23650,20.000000,0.237500,0.128000,-162150
20.000000,0.269000,0.129000,278900,25.000000,0.287000,0.153500,95000,20.000000,0.248500,0.135500,-150400,20.000000,0.265000,0.130000,-223500
20.000000,0.268000,0.128500,318950,20.000000,0.257500,0.143500,-39750,25.000000,0.273000,0.144500,-15350,20.000000,0.251500,0.124500,-263850
20.000000,0.259500,0.117000,206400,30.000000,0.282000,0.142500,17500,20.000000,0.246500,0.121000,-216700,20.000000,0.253000,0.139500,-7200
20.000000,0.261500,0.112000,28050,20.000000,0.262000,0.149000,162550,30.000000,0.255000,0.136000,-99350,20.000000,0.256000,0.136000,-91250
20.000000,0.259500,0.127500,404250,35.000000,0.272000,0.144000,-102350,20.000000,0.251500,0.129500,-192450,20.000000,0.256500,0.137500,-109450
20.000000,0.269500,0.130500,418350,20.000000,0.267500,0.147500,150,35.000000,0.242500,0.113000,-305950,20.000000,0.255500,0.127500,-112550
15.000000,0.277000,0.117500,113950,10.000000,0.247000,0.136500,73150,15.000000,0.243000,0.126500,-182750,15.000000,0.261000,0.138000,-4350
15.000000,0.266500,0.124000,263150,15.000000,0.260500,0.149500,146550,10.000000,0.255500,0.125000,-137150,15.000000,0.256500,0.125000,-272550
15.000000,0.265500,0.124000,208750,20.000000,0.244000,0.141500,3550,15.000000,0.244000,0.136500,-135450,15.000000,0.263000,0.135500,-76850
15.000000,0.263000,0.119500,246350,15.000000,0.252000,0.129000,-121450,20.000000,0.262500,0.140500,81150,15.000000,0.243000,0.129000,-206050
15.000000,0.248000,0.118000,274500,25.000000,0.277000,0.145500,214600,15.000000,0.242000,0.134000,-275600,15.000000,0.253500,0.128000,-213500
15.000000,0.260000,0.126000,303900,15.000000,0.268500,0.148000,47100,25.000000,0.257000,0.136000,-150800,15.000000,0.246500,0.133500,-200200
15.000000,0.256000,0.111000,-31400,30.000000,0.263500,0.163000,278100,15.000000,0.257500,0.121000,-174900,15.000000,0.266000,0.140500,-71800
15.000000,0.255500,0.121000,171550,15.000000,0.261500,0.147500,-15250,30.000000,0.247000,0.134500,-66750,15.000000,0.250000,0.135000,-89550
15.000000,0.261000,0.120500,201200,35.000000,0.258500,0.161500,168400,15.000000,0.248500,0.133000,-175500,15.000000,0.269000,0.146000,-194100
15.000000,0.277000,0.132000,277500,15.000000,0.269500,0.141000,15900,35.000000,0.247000,0.149000,-61900,15.000000,0.267000,0.118000,-231500
10.000000,0.258500,0.135000,540150,15.000000,0.266500,0.147500,125450,10.000000,0.234500,0.132500,-262050,10.000000,0.258500,0.131500,-403550
10.000000,0.247000,0.119000,131350,10.000000,0.260000,0.125500,-227050,15.000000,0.258000,0.148500,166650,10.000000,0.256000,0.136000,-70950
10.000000,0.267000,0.124000,211850,20.000000,0.261500,0.142000,41150,10.000000,0.250500,0.141500,38450,10.000000,0.248500,0.131000,-291450
10.000000,0.273500,0.132500,587400,10.000000,0.258000,0.136500,-179900,20.000000,0.256500,0.139000,-117700,10.000000,0.250000,0.123000,-289800
10.000000,0.259500,0.113000,-750,25.000000,0.284500,0.139000,116350,10.000000,0.248000,0.144000,111650,10.000000,0.250000,0.125000,-227250
10.000000,0.253500,0.123500,151700,10.000000,0.269500,0.148500,84000,25.000000,0.256000,0.132500,-144800,10.000000,0.254000,0.128500,-90900
10.000000,0.255000,0.137000,510150,30.000000,0.261000,0.137000,-235950,10.000000,0.256500,0.147500,41550,10.000000,0.243000,0.131000,-315750
10.000000,0.262000,0.124000,295250,10.000000,0.278500,0.146000,25550,30.000000,0.275000,0.139500,-107350,10.000000,0.259000,0.142500,-213450
10.000000,0.264500,0.131000,375050,35.000000,0.267000,0.154000,141150,10.000000,0.234000,0.113000,-242650,10.000000,0.246500,0.122000,-273550
10.000000,0.264500,0.131500,300450,10.000000,0.263500,0.141500,44950,35.000000,0.269000,0.141000,-113150,10.000000,0.249000,0.113500,-232250
10.000000,0.267000,0.123500,194450,10.000000,0.271500,0.155000,116550,10.000000,0.241000,0.135500,-130050,35.000000,0.259500,0.129500,-180950
10.000000,0.269500,0.131500,401000,10.000000,0.275000,0.143500,117800,10.000000,0.254000,0.133500,-147800,30.000000,0.243500,0.128000,-371000
10.000000,0.272500,0.139000,447450,10.000000,0.246500,0.138000,-195950,10.000000,0.235500,0.129500,-89850,25.000000,0.258500,0.127000,-161650
10.000000,0.260000,0.136000,512200,10.000000,0.244000,0.148500,-56400,10.000000,0.237500,0.131500,-164700,20.000000,0.244500,0.123000,-291100
10.000000,0.251500,0.121500,255100,10.000000,0.260500,0.148000,-600,10.000000,0.247000,0.134500,-23900,15.000000,0.252000,0.139000,-230600
15.000000,0.251000,0.113500,-31500,15.000000,0.267000,0.146500,210900,15.000000,0.267500,0.142000,-22300,35.000000,0.260000,0.131500,-157100
15.000000,0.265000,0.131000,295650,15.000000,0.273500,0.157000,129350,15.000000,0.263500,0.130500,-84250,30.000000,0.237000,0.115000,-340750
15.000000,0.261000,0.114500,55150,15.000000,0.275500,0.155500,231250,15.000000,0.282000,0.149000,-5950,25.000000,0.233500,0.125000,-280450
15.000000,0.253500,0.115500,122750,15.000000,0.274000,0.139500,-22450,15.000000,0.257000,0.137000,-53650,20.000000,0.241000,0.142500,-46650
15.000000,0.251500,0.131000,358200,15.000000,0.262500,0.149500,-55100,15.000000,0.257500,0.134000,-179600,10.000000,0.253500,0.125500,-123500
20.000000,0.255500,0.129500,281300,20.000000,0.273500,0.150500,-99800,20.000000,0.263500,0.140500,174500,35.000000,0.251500,0.122000,-356000
20.000000,0.258000,0.140500,344550,20.000000,0.274500,0.133500,-250250,20.000000,0.243500,0.141500,-6250,30.000000,0.252500,0.140000,-88050
20.000000,0.253000,0.117500,221650,20.000000,0.277500,0.148500,-22150,20.000000,0.253500,0.130000,-200150,25.000000,0.260000,0.140000,650
20.000000,0.264500,0.115000,215750,20.000000,0.266500,0.151500,180150,20.000000,0.250500,0.148500,53350,15.000000,0.247500,0.114500,-449250
20.000000,0.272500,0.132000,409900,20.000000,0.269500,0.144000,-106600,20.000000,0.237500,0.132000,-129100,10.000000,0.253000,0.131500,-174200
25.000000,0.265500,0.139000,563250,25.000000,0.265500,0.147500,-77850,25.000000,0.260000,0.137500,-195050,35.000000,0.260000,0.130000,-290350
